uid	username	map_id	mods	n320	n300	n200	n100	n50	miss	score_id	lazer
1033244	jihak0210	5729586		2933	2239	397	105	37	104	667138671	0
1033244	jihak0210	5616379		2492	2167	265	27	17	50	667128477	0
1033244	jihak0210	4973158		4034	2169	178	27	31	61	644883199	0
1033244	jihak0210	4973159		4945	2756	277	36	16	93	644883622	0
1033244	jihak0210	5124135	MR	4222	1747	328	122	128	75	662043321	0
1033244	jihak0210	3968336	MR	5125	2154	194	37	36	55	581155113	0
1033244	jihak0210	4983858		6158	5525	714	170	90	343	645706852	0
1033244	jihak0210	3844594		5293	3019	377	55	17	127	645304445	0
1033244	jihak0210	4065224		2636	1367	135	32	15	56	581157109	0
1033244	jihak0210	4000342		6523	3019	277	46	17	68	644886683	0
1033244	jihak0210	4404686		5281	3272	446	61	33	164	644888003	0
1033244	jihak0210	3729442	DT	2860	1478	158	22	16	55	644884392	0
1033244	jihak0210	4974366		5370	3687	516	120	60	247	644880190	0
1033244	jihak0210	4722298	DT	3227	2220	212	26	12	60	644884704	0
1033244	jihak0210	1679790	MR	2022	1010	213	49	9	66	581669500	0
1033244	jihak0210	4183517		3148	877	95	23	9	43	567626300	0
1033244	jihak0210	3677003		6267	2418	167	19	7	42	581823756	0
1033244	jihak0210	4224583		3207	1679	195	37	13	69	644885948	0
1033244	jihak0210	4297374	HT+MR	3538	1475	77	5	3	15	581667672	0
1033244	jihak0210	5515664		3181	2495	407	83	25	109	667129572	0
1033244	jihak0210	5143616		6077	2302	152	22	9	52	646013945	0
1033244	jihak0210	3953704		4756	3120	442	74	39	127	620931797	0
1033244	jihak0210	4673272	MR	4973	2080	234	39	32	86	644876643	0
1033244	jihak0210	1900585	NC	1812	192	34	17	5	10	581663895	0
1033244	jihak0210	3918036	MR	4084	2507	307	27	31	63	581159015	0
1033244	jihak0210	3879909	MR	5271	2477	252	26	10	36	581824278	0
1033244	jihak0210	4964418		5024	2093	163	23	18	40	645711472	0
1033244	jihak0210	4009375		5566	3417	549	124	65	263	644879106	0
1033244	jihak0210	5074941	HT	5583	3236	405	57	34	133	647517825	0
1033244	jihak0210	4487439	HT+MR	10427	5152	506	61	27	107	581829034	0
1033244	jihak0210	5042671	MR	2059	2267	316	35	31	92	645705338	0
1033244	jihak0210	4492096	MR	7493	747	14	9	19	18	571820514	0
1033244	jihak0210	5153884		4289	1940	108	6	2	12	646007468	0
1033244	jihak0210	4404685		5160	2165	140	13	4	30	620867972	0
1033244	jihak0210	4224584	MR	3205	1573	171	11	4	36	581823195	0
1033244	jihak0210	4965556	MR	5252	3004	354	58	22	135	644877634	0
1033244	jihak0210	4347923		5760	4047	598	106	41	198	620927192	0
1033244	jihak0210	4129720		5016	2333	238	52	65	125	645711853	0
1033244	jihak0210	3517235	NC	2773	1749	144	19	3	30	646014946	0
1033244	jihak0210	3389406	MR	5815	1574	141	19	8	29	581820925	0
1033244	jihak0210	4032124	HT	8346	4118	344	31	31	80	619947254	0
1033244	jihak0210	3982473	NC	3276	1882	293	54	13	107	647510947	0
1033244	jihak0210	3809992	MR	5073	3743	464	85	30	120	575565989	0
1033244	jihak0210	3563179		2350	793	63	8	5	17	581821131	0
1033244	jihak0210	2205806	NC	2043	938	122	9	3	17	647511512	0
1033244	jihak0210	4201708	HT+MR	4699	1944	195	18	5	39	581668301	0
1033244	jihak0210	4065226		2482	997	48	9	2	13	581820405	0
1033244	jihak0210	4763049	HT	4498	1190	107	11	13	11	590175639	0
1033244	jihak0210	4973089		3043	1562	116	16	15	48	646014270	0
1033244	jihak0210	4005910	NC	1210	705	68	17	2	20	647509979	0
1033244	jihak0210	3449261	MR	3786	1193	69	6	7	16	581819911	0
1033244	jihak0210	5136748		2716	687	38	3	5	8	667128974	0
1033244	jihak0210	4097226	HT	5647	3057	383	61	12	90	573815257	0
1033244	jihak0210	5124136		4441	960	48	30	31	24	662042440	0
1033244	jihak0210	5095484	HT	5382	911	57	7	0	9	647415797	0
1033244	jihak0210	1531013		2482	409	17	2	0	12	630754060	0
1033244	jihak0210	3797369	MR	3188	144	0	0	0	1	571740519	0
1033244	jihak0210	3537060		2840	770	51	0	2	7	582306607	0
1033244	jihak0210	3401407		2853	1264	233	35	10	49	571744530	0
1033244	jihak0210	4185165	MR	2984	731	50	1	0	7	582306083	0
1033244	jihak0210	5095486		3914	1605	295	89	22	77	647412542	0
1033244	jihak0210	5154426		7918	4715	257	20	12	48	645699828	0
1033244	jihak0210	1679797		2242	697	93	6	1	14	581820137	0
1033244	jihak0210	4498837		2878	2239	238	42	11	65	646016091	0
1033244	jihak0210	3924687		2723	2905	418	97	33	124	644878556	0
1033244	jihak0210	2180866		3377	1405	189	32	14	70	645708999	0
1033244	jihak0210	4520604		2757	1062	176	25	15	30	591193962	0
1033244	jihak0210	3779106		6188	3853	449	79	43	165	647513922	0
1033244	jihak0210	4616615		3744	2346	275	45	22	107	647781909	0
1033244	jihak0210	5158166		2586	1012	181	18	7	44	646006596	0
1033244	jihak0210	5169604		2833	790	59	8	4	43	629182798	0
1033244	jihak0210	3449961		4186	1378	53	5	5	15	620864708	0
1033244	jihak0210	3344165		3088	754	39	0	7	5	581816442	0
1033244	jihak0210	5504414		3056	1918	239	39	13	35	667375054	0
1033244	jihak0210	5187460	NC	3066	2147	325	67	17	139	647511318	0
1033244	jihak0210	4520624		5220	2262	171	10	8	20	620866652	0
1033244	jihak0210	4145957	MR	5208	1595	236	33	14	79	581821577	0
1033244	jihak0210	4496118		4491	808	22	2	4	4	590934587	0
1033244	jihak0210	4973092		3603	2679	260	23	46	89	647519449	0
1033244	jihak0210	5526025		2783	816	38	30	10	24	662043578	0
1033244	jihak0210	4481282		3167	1544	95	10	3	12	629182541	0
1033244	jihak0210	5493993		5942	3366	272	21	11	38	667124244	0
1033244	jihak0210	3682399		5586	2724	378	75	22	78	581566842	0
1033244	jihak0210	3769131		6297	2347	315	80	20	135	581822407	0
10352243	RichStar	767046		3213	549	67	12	0	12	579447941	0
10352243	RichStar	3497908		2247	930	124	15	0	0	572034997	0
10352243	RichStar	992512	HT	4754	1054	76	4	2	1	579777541	0
10352243	RichStar	3684026	HT	4649	1620	204	14	8	12	586971492	0
10352243	RichStar	3621892		1513	218	10	1	0	0	587193279	0
10352243	RichStar	4115481		1905	746	40	1	0	0	571964367	0
10352243	RichStar	4133543		1835	887	54	7	0	3	572250654	0
10352243	RichStar	2149349		2010	468	43	2	0	2	579878891	0
10352243	RichStar	1092805		1231	409	66	20	7	8	585684010	0
10352243	RichStar	1243559	HT	1600	533	53	1	0	0	566238190	0
10352243	RichStar	689769		2608	590	49	4	0	0	579878170	0
10352243	RichStar	724149		1288	403	84	21	6	11	585684271	0
10352243	RichStar	1001780	HT	1571	605	32	2	0	0	566238509	0
10352243	RichStar	1253218		1375	400	30	1	1	0	571963354	0
10352243	RichStar	2598323		2258	830	110	30	8	1	586328930	0
10352243	RichStar	3063313		1503	325	41	4	1	0	579876706	0
10352243	RichStar	2755520		1985	1133	140	23	0	5	559396334	0
10352243	RichStar	4133548		1566	1091	222	44	29	22	572251190	0
10352243	RichStar	3972008	HT	3371	1613	293	52	22	32	586974750	0
10352243	RichStar	2504976		2342	346	6	0	0	0	587037877	0
10352243	RichStar	2940873		12200	2068	76	9	0	1	587037452	0
10352243	RichStar	2336676		1179	438	57	16	7	13	586970737	0
10352243	RichStar	3987715	HT	2450	1778	266	27	21	9	566234329	0
10352243	RichStar	770129	HT	1555	509	53	3	0	0	566282517	0
10352243	RichStar	1293172		2798	1843	436	84	17	43	572252891	0
10352243	RichStar	2545395		1268	495	84	18	0	2	572255658	0
10352243	RichStar	421066	HT	2585	1361	235	44	4	50	566280456	0
10352243	RichStar	1967430		1252	434	16	2	0	0	568445949	0
10352243	RichStar	1660802		2379	915	186	5	1	2	566921856	0
10352243	RichStar	774837		1251	453	59	17	0	2	572254874	0
10352243	RichStar	3525702		961	374	82	15	8	4	587482049	0
10352243	RichStar	4206524		808	328	43	3	0	0	579877689	0
10352243	RichStar	770127	HT	1541	697	156	45	0	22	566235985	0
10352243	RichStar	1315053	HT	1397	490	40	0	1	0	566280654	0
10352243	RichStar	4268995		1380	562	143	20	3	2	586333070	0
10352243	RichStar	1231252		1668	471	54	15	0	4	579876012	0
10352243	RichStar	1237220		1544	322	76	9	1	4	579876264	0
10352243	RichStar	4054401		2308	520	16	0	0	0	578896427	0
10352243	RichStar	3917445	HT	2789	2168	393	77	28	31	566235584	0
10352243	RichStar	2355634		1411	414	58	4	0	1	571963656	0
10352243	RichStar	2912700		3148	660	70	22	0	3	585320637	0
10352243	RichStar	2548703		1379	615	103	3	3	0	566874608	0
10352243	RichStar	3179013		2210	809	91	9	0	0	565481830	0
10352243	RichStar	3401628		1864	261	13	3	0	0	579446763	0
10352243	RichStar	2031389		1492	290	34	7	0	2	585321459	0
10352243	RichStar	830047		1595	469	49	12	1	7	586752966	0
10352243	RichStar	871129		2937	904	118	17	2	14	586298886	0
10352243	RichStar	4226162		1041	377	38	5	0	0	579874429	0
10352243	RichStar	4152216	HT	1439	584	63	6	3	6	566281326	0
10352243	RichStar	1091460		1453	392	35	4	2	1	579121306	0
10352243	RichStar	1565693		1926	1048	161	21	6	2	561933091	0
10352243	RichStar	3398798		1626	676	123	7	1	2	579876512	0
10352243	RichStar	3550410		1437	574	130	19	2	7	568752197	0
10352243	RichStar	1190555		4317	1660	123	5	0	0	566873120	0
10352243	RichStar	4284926	HT	2143	1811	295	39	43	39	566235008	0
10352243	RichStar	1087294		1392	184	3	0	0	0	579771837	0
10352243	RichStar	1427416		2097	376	25	1	0	3	586969258	0
10352243	RichStar	1742099		1285	461	29	1	0	0	566863356	0
10352243	RichStar	1017927		1193	519	80	4	0	0	585683618	0
10352243	RichStar	4393482		1974	759	45	3	1	1	571960905	0
10352243	RichStar	1170750		2128	815	58	10	0	1	567624305	0
10352243	RichStar	2814865		2746	660	143	18	2	6	586294293	0
10352243	RichStar	1385760		1187	555	132	22	3	8	571959154	0
10352243	RichStar	4268617		1119	446	108	41	6	11	585102843	0
10352243	RichStar	2550395		1111	411	36	3	0	0	568750668	0
10352243	RichStar	2408450		1320	482	85	21	5	15	571963195	0
10352243	RichStar	1951921		1986	410	19	0	0	0	579771517	0
10352243	RichStar	4169817		1184	551	180	14	0	3	585318703	0
10352243	RichStar	1047286		1097	408	38	7	0	0	567811025	0
10352243	RichStar	829747		1237	250	25	1	0	1	579045740	0
10352243	RichStar	1055022		1027	624	125	12	1	1	566284514	0
10352243	RichStar	1248862		905	495	31	4	0	2	564288033	0
10352243	RichStar	3702759		2134	759	116	32	0	4	585404554	0
10352243	RichStar	3965003		2375	1152	229	28	5	2	559476782	0
10352243	RichStar	711786		1285	475	63	12	1	4	568533512	0
10352243	RichStar	3905283		2961	805	39	7	0	2	579449418	0
10352243	RichStar	3139608		2676	555	10	0	0	0	585314179	0
10352243	RichStar	753769		1048	397	19	0	0	0	567628248	0
10352243	RichStar	1181795	HT	3498	839	53	4	1	0	566281119	0
10352243	RichStar	532796		1101	676	188	45	4	39	571790246	0
10352243	RichStar	1385762		1106	505	67	0	0	0	573327251	0
10352243	RichStar	2698878		1538	596	125	20	1	5	566917576	0
10352243	RichStar	1217803		2028	1187	269	48	4	25	559093923	0
10352243	RichStar	847379		2099	996	304	82	19	41	586332794	0
10352243	RichStar	834370		1606	221	2	0	0	0	579772157	0
10352243	RichStar	2306337		1049	535	77	6	2	1	584759170	0
10352243	RichStar	4257769		1351	446	105	23	1	9	586839372	0
10352243	RichStar	2053058		1357	432	37	0	0	0	568255173	0
10352243	RichStar	4461841		518	80	7	2	0	0	585317584	0
10352243	RichStar	2221566		2085	907	139	18	1	2	568533300	0
10352243	RichStar	3860593		917	109	1	0	0	0	579043146	0
10352243	RichStar	4387581		2713	847	52	3	2	5	580198294	0
10352243	RichStar	784054		1152	207	31	8	0	4	584025250	0
10352243	RichStar	1294968		2314	579	38	0	0	0	584693202	0
10352243	RichStar	4374754		1310	370	40	5	1	2	579043882	0
10352243	RichStar	2054608		1416	519	89	25	14	13	586333506	0
10352243	RichStar	2295256		1495	307	63	5	1	4	586293382	0
10352243	RichStar	3865636		1037	424	95	51	23	7	585196669	0
10352243	RichStar	1087088		1037	514	106	33	9	11	571963835	0
10352243	RichStar	4231417		2356	1001	183	30	7	14	584760613	0
10622472	Sprrumnk Lokii	5563410		6483	3391	123	16	13	60	657510325	0
10622472	Sprrumnk Lokii	5107047		9749	6355	498	74	52	172	652627142	0
10622472	Sprrumnk Lokii	5574376		5111	3133	226	38	25	88	657509320	0
10622472	Sprrumnk Lokii	5415139		3267	2126	250	44	19	83	666314105	0
10622472	Sprrumnk Lokii	5729586		3525	2106	140	15	3	26	666313813	0
10622472	Sprrumnk Lokii	3469849		6848	3399	320	55	39	167	644279331	0
10622472	Sprrumnk Lokii	5574387		5518	3142	175	44	19	72	657511311	0
10622472	Sprrumnk Lokii	5611269		4610	3426	136	18	9	38	663566915	0
10622472	Sprrumnk Lokii	5433961		4688	2666	189	32	33	88	664327546	0
10622472	Sprrumnk Lokii	5273531		9726	5000	182	23	20	49	645220760	0
10622472	Sprrumnk Lokii	5516105		6701	3626	156	16	16	45	652629396	0
10622472	Sprrumnk Lokii	4983858		7305	5087	369	68	40	131	656845602	0
10622472	Sprrumnk Lokii	4097226		5429	3271	305	70	28	147	660544804	0
10622472	Sprrumnk Lokii	5525561		6289	4062	377	42	31	74	662633717	0
10622472	Sprrumnk Lokii	5517332	NC	2293	1870	153	30	24	71	656531444	0
10622472	Sprrumnk Lokii	4487439		9270	5995	616	93	79	227	660544400	0
10622472	Sprrumnk Lokii	5525565		3382	2662	159	19	29	49	664326790	0
10622472	Sprrumnk Lokii	5538251		6063	3061	154	9	3	19	654763757	0
10622472	Sprrumnk Lokii	3838922		5313	2801	215	27	17	86	656740541	0
10622472	Sprrumnk Lokii	5515664		3928	2201	112	8	21	30	657512183	0
10622472	Sprrumnk Lokii	5139638		5559	2791	174	18	24	63	656929196	0
10622472	Sprrumnk Lokii	2089432		5094	2884	213	24	25	63	656848877	0
10622472	Sprrumnk Lokii	4297374		2906	1859	202	40	20	86	649495177	0
10622472	Sprrumnk Lokii	4974366		5911	3692	228	56	19	94	656844218	0
10622472	Sprrumnk Lokii	3886726		4938	2920	225	31	15	71	656531093	0
10622472	Sprrumnk Lokii	5616379		2831	2097	66	2	5	17	664328015	0
10622472	Sprrumnk Lokii	5448390		7541	5442	507	121	54	226	657955812	0
10622472	Sprrumnk Lokii	4009587		3278	2217	154	13	8	34	662634177	0
10622472	Sprrumnk Lokii	4404683	HT	7068	3533	217	24	25	56	644283308	0
10622472	Sprrumnk Lokii	3844594		5865	2786	177	17	6	37	646330802	0
10622472	Sprrumnk Lokii	5042671		2544	2016	165	18	21	36	646331607	0
10622472	Sprrumnk Lokii	4973158		4293	2077	95	9	6	20	664418309	0
10622472	Sprrumnk Lokii	4009375		5641	3854	279	59	34	117	656927856	0
10622472	Sprrumnk Lokii	4404686		5592	3323	213	34	14	81	661123605	0
10622472	Sprrumnk Lokii	2220863	NC+MR	3225	1980	225	35	16	52	656741837	0
10622472	Sprrumnk Lokii	4001513		4915	2283	59	2	2	9	641477685	0
10622472	Sprrumnk Lokii	3497002		6887	2986	176	18	6	58	644609232	0
10622472	Sprrumnk Lokii	5525503		2939	2194	49	4	5	9	664418643	0
10622472	Sprrumnk Lokii	4973159		5152	2737	183	13	10	28	644281091	0
10622472	Sprrumnk Lokii	5154675		5617	4161	449	95	44	234	645739765	0
10622472	Sprrumnk Lokii	4032124		6434	5381	613	126	95	301	650495297	0
10622472	Sprrumnk Lokii	1679790		1986	1131	185	29	8	30	636556278	0
10622472	Sprrumnk Lokii	5187460	NC	3432	2130	149	5	7	38	656740107	0
10622472	Sprrumnk Lokii	5074941	HT	6335	2839	197	27	14	36	656741444	0
10622472	Sprrumnk Lokii	4205295	NC	547	503	31	2	2	8	656847646	0
10622472	Sprrumnk Lokii	3729442	NC	2846	1603	101	9	8	22	645224063	0
10622472	Sprrumnk Lokii	3924687		2757	3221	229	25	20	48	656848206	0
10622472	Sprrumnk Lokii	3144879	NC	3617	2047	180	15	11	47	659600631	0
10622472	Sprrumnk Lokii	5677353		3437	1603	66	6	3	5	669384475	0
10622472	Sprrumnk Lokii	4224583		3136	1867	152	21	11	13	664028673	0
10622472	Sprrumnk Lokii	5153901	NC	3229	2115	263	32	10	88	662082175	0
10622472	Sprrumnk Lokii	3968336		5163	2203	156	24	15	40	642950954	0
10622472	Sprrumnk Lokii	4347923		6107	4122	328	48	34	111	661123179	0
10622472	Sprrumnk Lokii	4065224		2643	1437	86	16	14	45	635507718	0
10622472	Sprrumnk Lokii	4965556		5894	2662	181	17	13	58	646331953	0
10622472	Sprrumnk Lokii	4129720		5354	2275	111	17	26	46	656844595	0
10622472	Sprrumnk Lokii	3918036		4402	2387	172	20	10	28	644608454	0
10622472	Sprrumnk Lokii	4000342		6692	2979	214	22	13	30	646138257	0
10622472	Sprrumnk Lokii	4722298	NC	3004	2574	133	13	3	30	656739763	0
10622472	Sprrumnk Lokii	3953704		4949	3101	330	45	39	94	647134732	0
10622472	Sprrumnk Lokii	1802831	NC	3376	2783	445	76	48	161	656447338	0
10622472	Sprrumnk Lokii	4673272		4885	2322	155	24	6	52	662081671	0
10622472	Sprrumnk Lokii	3982473	NC	3912	1436	136	32	2	107	659784085	0
10622472	Sprrumnk Lokii	3809992		5730	3397	265	32	18	73	645227181	0
10622472	Sprrumnk Lokii	5504474		4723	2668	154	13	10	32	652628006	0
10622472	Sprrumnk Lokii	4489995	NC	1923	2035	207	40	44	81	660448574	0
10622472	Sprrumnk Lokii	4231313		4207	1073	70	16	5	71	633772879	0
10622472	Sprrumnk Lokii	4183517		3101	949	95	14	1	35	641703553	0
10622472	Sprrumnk Lokii	2261284	NC	1103	1087	187	28	16	45	656739350	0
10622472	Sprrumnk Lokii	3401407		3311	983	113	7	1	29	645113806	0
10622472	Sprrumnk Lokii	4249326	NC	295	275	16	4	0	3	657407652	0
10622472	Sprrumnk Lokii	4675234		4961	2560	168	19	18	51	644180116	0
10622472	Sprrumnk Lokii	3854653	NC	2971	2048	208	41	32	92	656847566	0
10622472	Sprrumnk Lokii	3879909	MR	5427	2475	133	14	1	22	644403983	0
10622472	Sprrumnk Lokii	4201708		3416	2822	367	66	53	176	661216007	0
10622472	Sprrumnk Lokii	3677003		6193	2538	138	12	12	27	644403511	0
10622472	Sprrumnk Lokii	2365803	NC	3544	2313	255	39	7	118	656927205	0
10622472	Sprrumnk Lokii	3779106		6827	3583	249	27	31	60	652846966	0
10622472	Sprrumnk Lokii	5031531	NC	1825	1324	185	39	25	106	656204698	0
10622472	Sprrumnk Lokii	4520604		3096	892	48	3	2	24	647133225	0
10622472	Sprrumnk Lokii	4983824		3894	2725	195	16	24	46	661522658	0
10622472	Sprrumnk Lokii	4224584		3331	1551	83	9	9	17	664028320	0
10622472	Sprrumnk Lokii	4074807	NC	467	545	61	10	3	25	662082882	0
10622472	Sprrumnk Lokii	4964418		5008	2180	126	16	7	24	636119507	0
10622472	Sprrumnk Lokii	4005910	NC	1290	679	43	2	0	8	644180774	0
10622472	Sprrumnk Lokii	5143616		5945	2447	159	15	8	40	644402533	0
10622472	Sprrumnk Lokii	830448	NC	4014	1677	156	16	0	76	656846707	0
10622472	Sprrumnk Lokii	2935047	NC	2682	1699	178	16	5	40	640237035	0
10622472	Sprrumnk Lokii	5504414		3418	1765	88	6	9	14	661792644	0
10622472	Sprrumnk Lokii	5591454	NC	3157	1072	132	27	3	72	662081877	0
10622472	Sprrumnk Lokii	5424033	NC	1929	675	69	20	0	41	656928280	0
10622472	Sprrumnk Lokii	5105790	NC	1926	1194	29	0	1	8	661126823	0
10622472	Sprrumnk Lokii	4374839	NC	2055	1053	78	24	0	37	659510057	0
10622472	Sprrumnk Lokii	5221914	NC	1690	664	56	12	2	24	656201582	0
10622472	Sprrumnk Lokii	1900585	NC	1609	413	24	12	2	10	635507282	0
10622472	Sprrumnk Lokii	3517235	NC	2788	1813	85	9	9	14	633775701	0
10622472	Sprrumnk Lokii	3886482	NC	3799	2201	259	44	20	122	636333811	0
10622472	Sprrumnk Lokii	4616615		4048	2194	176	24	16	81	638215207	0
10622472	Sprrumnk Lokii	4893442		4578	1424	62	5	6	11	648404035	0
10622472	Sprrumnk Lokii	1231418	NC	3535	1933	177	12	11	52	642827169	0
106269	Elysion	767046	DT	2300	1239	262	31	0	21	397127279	0
106269	Elysion	992512		3730	1753	323	53	12	20	396133948	0
106269	Elysion	975667	DT	2169	1174	290	43	8	16	394262844	0
106269	Elysion	983881	DT	1684	861	92	10	6	10	397125191	0
106269	Elysion	1101044	DT	2056	1235	205	16	4	9	398834025	0
106269	Elysion	1001780		1359	653	143	29	10	16	397124025	0
106269	Elysion	689769	DT	1868	950	278	75	18	62	429793695	0
106269	Elysion	1243559		1137	835	161	25	8	21	397124442	0
106269	Elysion	1129049	DT	723	220	32	2	1	0	396136507	0
106269	Elysion	770129		1209	689	195	15	1	11	398839454	0
106269	Elysion	1216881		1249	504	64	9	1	3	398840139	0
106269	Elysion	1315053		1156	603	142	19	3	5	397432955	0
106269	Elysion	1021312		1228	660	145	28	9	11	397429759	0
106269	Elysion	789784		1300	599	110	4	3	2	394258677	0
106269	Elysion	846927	DT	1511	753	137	15	5	4	397121875	0
106269	Elysion	1294900		2497	996	110	14	2	5	396124854	0
106269	Elysion	577429	DT	2196	1056	244	41	8	35	397427607	0
106269	Elysion	1237220	DT	1058	613	204	43	7	31	396756958	0
106269	Elysion	1967430	DT	863	594	179	44	3	21	429792652	0
106269	Elysion	1023071		1215	611	139	14	2	10	394261341	0
106269	Elysion	840232	DT	771	397	75	9	2	7	397125791	0
106269	Elysion	834370	DT	1024	653	107	30	2	13	396591073	0
106269	Elysion	2654192	DT	1015	513	65	12	1	4	397799214	0
106269	Elysion	963330	DT	2208	1180	293	70	8	30	394724071	0
106269	Elysion	1214526		1720	649	111	17	5	6	396758206	0
106269	Elysion	1181795		2947	1195	157	47	16	33	396119579	0
106269	Elysion	767311	DT	751	602	162	24	4	11	414118128	0
106269	Elysion	770127		1318	759	258	64	20	42	397993320	0
106269	Elysion	784054	DT	758	481	115	26	4	18	396762160	0
106269	Elysion	1293172		3281	1601	259	58	2	20	397434674	0
106269	Elysion	847379		2480	895	137	16	5	8	396117017	0
106269	Elysion	1009933		1717	354	38	10	0	8	396118105	0
106269	Elysion	1263100	DT	1732	1151	299	44	16	39	398868947	0
106269	Elysion	421066	HT	2860	1282	111	11	1	14	400226910	0
106269	Elysion	532796		1273	634	112	13	5	16	298998429	0
106269	Elysion	905576	DT	2003	988	181	19	4	7	319788063	0
106269	Elysion	1408345	DT	1693	841	223	42	5	15	396722662	0
106269	Elysion	985879	DT	1342	732	136	48	16	23	396608154	0
106269	Elysion	925360	DT	827	472	105	16	1	14	397126669	0
106269	Elysion	1427416	DT	1359	831	231	44	4	33	396763953	0
106269	Elysion	1830039	DT	853	864	162	20	1	15	397988826	0
106269	Elysion	1066383	DT	1949	1362	396	70	15	45	396722264	0
106269	Elysion	1092805		1212	446	59	12	4	8	394264742	0
106269	Elysion	1872633		922	521	105	14	0	7	397430184	0
106269	Elysion	1837187		3220	1064	120	21	8	11	414109219	0
106269	Elysion	1637189		1562	733	78	9	0	2	398833141	0
106269	Elysion	1932874		1215	564	79	4	4	7	397778703	0
106269	Elysion	1014641		1310	714	95	5	1	0	396121307	0
106269	Elysion	763657		1250	450	55	8	0	8	398837782	0
106269	Elysion	911602	DT	693	475	116	20	3	8	396724156	0
106269	Elysion	823842		3077	1854	454	99	9	41	398838961	0
106269	Elysion	724149		1217	484	84	16	4	8	262955919	0
106269	Elysion	753769	DT	854	421	115	35	3	36	396603027	0
106269	Elysion	861184	DT	722	415	59	3	1	1	396137051	0
106269	Elysion	1132009	DT	875	441	58	7	4	3	396114165	0
106269	Elysion	1958309		1527	364	34	12	5	7	396120100	0
106269	Elysion	830047	DT	1111	703	212	58	12	37	396612791	0
106269	Elysion	2588413		3747	1824	311	26	9	10	429786613	0
106269	Elysion	758198	DT	960	382	52	22	1	18	397122644	0
106269	Elysion	2054608	HD	1697	356	20	1	0	2	316942431	0
